antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Tornado', 'Freeze'})","frozenset({'Executioner', 'Graveyard'})",0.1791432280398096,0.1774123755949805,0.1129381220250973,0.6304347826086953,3.5534994697773055,1.0,0.08115589636680136,2.2258253366253453,0.8754112664279351,0.46358792184724656,0.5507284495574408,0.6335100742311768
"frozenset({'Tornado', 'Graveyard'})","frozenset({'Executioner', 'Freeze'})",0.1934227607096495,0.1596711380354824,0.1129381220250973,0.5838926174496641,3.656845091940852,1.0,0.08205408970062278,2.0195000069792424,0.9007695722953974,0.47027027027027,0.5048279294161555,0.6456048453101979
"frozenset({'Freeze', 'Graveyard'})","frozenset({'Executioner', 'Tornado'})",0.1523150151449589,0.5543054954565123,0.1129381220250973,0.7414772727272723,1.3376689908452195,1.0,0.028509072089704685,1.7240051164759054,0.2977885738090624,0.1902332361516034,0.4199553177405109,0.4726121726634019
"frozenset({'Executioner', 'Tornado', 'Golem'})",frozenset({'Night Witch'}),0.1099091302466464,0.398096062310688,0.1068801384681955,0.9724409448818896,2.442729373502225,1.0,0.06312574650501303,21.840514310440614,0.6635523215877845,0.2664509169363536,0.9542135324385671,0.6204596028757273
"frozenset({'Executioner', 'Night Witch', 'Golem'})",frozenset({'Tornado'}),0.1090437040242319,0.6603202077022934,0.1068801384681955,0.9801587301587297,1.4843688239821915,1.0,0.03487637717828729,17.119861531803995,0.36625027282219036,0.16133246244284766,0.9415883126074195,0.5710099024319205
"frozenset({'Tornado', 'Night Witch', 'Golem'})",frozenset({'Executioner'}),0.1224578104716573,0.6101254868022501,0.1068801384681955,0.8727915194346282,1.4305114903641318,1.0,0.03216550724143791,3.0648468676378484,0.34294572343466695,0.17081604426002753,0.673719424432215,0.5239844121995836
"frozenset({'Executioner', 'Golem'})","frozenset({'Tornado', 'Night Witch'})",0.1159671138035482,0.3474686282994375,0.1068801384681955,0.9216417910447757,2.6524460511886385,1.0,0.06658520450703184,8.327543219797613,0.7047130420652328,0.29975728155339776,0.879916564392889,0.6146191520603703
"frozenset({'Tornado', 'Golem'})","frozenset({'Executioner', 'Night Witch'})",0.1276503678061445,0.3150151449588922,0.1068801384681955,0.8372881355932198,2.657929782082323,1.0,0.06666833934968698,4.209802754940127,0.7150428153717625,0.31829896907216465,0.7624591796310366,0.5882869249394669
"frozenset({'Night Witch', 'Golem'})","frozenset({'Executioner', 'Tornado'})",0.1315447858070099,0.5543054954565123,0.1068801384681955,0.8124999999999997,1.4657982045277123,1.0,0.03396414079672008,2.3770373575652632,0.36591161703269287,0.18460388639760822,0.5793082524271838,0.5026590554254486
frozenset({'Golem'}),"frozenset({'Executioner', 'Tornado', 'Night Witch'})",0.1449588922544353,0.3059281696235396,0.1068801384681955,0.7373134328358203,2.4100867656061964,1.0,0.0625331298901402,2.6422052633649282,0.6842678949007519,0.3106918238993707,0.6215282688800379,0.5433384703075848
"frozenset({'Ice Spirit', 'Executioner', 'Skeletons'})",frozenset({'Tornado'}),0.1116399826914755,0.6603202077022934,0.1038511466897447,0.9302325581395353,1.40875979152062,1.0,0.03013301013102916,4.868743689600492,0.32661958110082845,0.15544041450777205,0.7946082061916766,0.543753238440672
"frozenset({'Ice Spirit', 'Executioner', 'Tornado'})",frozenset({'Skeletons'}),0.1328429251406317,0.5097360450021635,0.1038511466897447,0.7817589576547235,1.5336544576740798,1.0,0.03613631942204061,2.246433346034866,0.40126829673985387,0.19277108433734944,0.5548499127449832,0.4927470509835587
"frozenset({'Ice Spirit', 'Skeletons', 'Tornado'})",frozenset({'Executioner'}),0.1163998269147555,0.6101254868022501,0.1038511466897447,0.892193308550186,1.4623111603258723,1.0,0.03283264562968184,3.6164222086274074,0.3577987267384917,0.16678248783877694,0.7234836138285015,0.5312030372538163
"frozenset({'Ice Spirit', 'Executioner'})","frozenset({'Skeletons', 'Tornado'})",0.1449588922544353,0.3699697100822154,0.1038511466897447,0.7164179104477612,1.9364231474207911,1.0,0.050220747348532165,2.221685759183766,0.5655680668016195,0.2526315789473685,0.5498913400032803,0.4985598324168631
"frozenset({'Ice Spirit', 'Skeletons'})","frozenset({'Executioner', 'Tornado'})",0.1800086542622241,0.5543054954565123,0.1038511466897447,0.5769230769230771,1.040803458836246,1.0,0.0040713604024625455,1.0534597380118804,0.04781002638522464,0.16472203157172274,0.050746825989544865,0.38213835344982894
"frozenset({'Ice Spirit', 'Tornado'})","frozenset({'Executioner', 'Skeletons'})",0.1536131544785807,0.3431414971873647,0.1038511466897447,0.676056338028169,1.9701969699660768,1.0,0.05114009887429058,2.027693639117265,0.5818102419904568,0.26431718061674014,0.5068288518992745,0.4893522547643998
"frozenset({'Executioner', 'Lightning', 'Tornado'})",frozenset({'Night Witch'}),0.1536131544785807,0.398096062310688,0.1142362613587191,0.7436619718309855,1.8680465401102255,1.0,0.05308346944167269,2.3480867898868727,0.5490177852141038,0.26112759643916894,0.5741213636961952,0.5153092467850579
"frozenset({'Executioner', 'Lightning', 'Night Witch'})",frozenset({'Tornado'}),0.1159671138035482,0.6603202077022934,0.1142362613587191,0.9850746268656715,1.4918135404237003,1.0,0.03766083268532466,22.758546083946108,0.372921579970038,0.17254901960784302,0.9560604620211042,0.5790379687408305
"frozenset({'Lightning', 'Tornado', 'Night Witch'})",frozenset({'Executioner'}),0.1376027693639117,0.6101254868022501,0.1142362613587191,0.8301886792452827,1.3606851331459917,1.0,0.030281304715224736,2.2959276888311897,0.30737125393422404,0.1803278688524589,0.5644462128033834,0.5087113608992371
"frozenset({'Executioner', 'Lightning'})","frozenset({'Tornado', 'Night Witch'})",0.1648636953699697,0.3474686282994375,0.1142362613587191,0.6929133858267713,1.9941753856110442,1.0,0.05695129927213941,2.124909851435163,0.5969559585492225,0.2869565217391302,0.5293918001629101,0.5108402545572212
"frozenset({'Lightning', 'Tornado'})","frozenset({'Executioner', 'Night Witch'})",0.1821722198182604,0.3150151449588922,0.1142362613587191,0.6270783847980997,1.9906293231708911,1.0,0.05684925312518663,1.8368065221166008,0.6084976751643417,0.29830508474576256,0.45557684603184373,0.4948578737177311
"frozenset({'Lightning', 'Night Witch'})","frozenset({'Executioner', 'Tornado'})",0.1475551709216789,0.5543054954565123,0.1142362613587191,0.7741935483870964,1.3966910931479937,1.0,0.03244561923380751,1.9737899486925852,0.3331852791878168,0.19440353460972007,0.49336047604133965,0.4901412706806676
"frozenset({'Magic Archer', 'Executioner', 'Skeletons'})",frozenset({'Night Witch'}),0.1609692773691043,0.398096062310688,0.1099091302466464,0.6827956989247307,1.715153108929405,1.0,0.04582789477300904,1.8975276679696926,0.4969563822572715,0.2447013487475913,0.4729984616930644,0.47944132772323483
"frozenset({'Magic Archer', 'Executioner', 'Night Witch'})",frozenset({'Skeletons'}),0.139766334919948,0.5097360450021635,0.1099091302466464,0.7863777089783281,1.542715522452391,1.0,0.03866519146010433,2.2950037313666836,0.40894976156149493,0.20368885324779457,0.564270860943439,0.5009987016878058
"frozenset({'Magic Archer', 'Skeletons', 'Night Witch'})",frozenset({'Executioner'}),0.1233232366940718,0.6101254868022501,0.1099091302466464,0.8912280701754383,1.4607291277839984,1.0,0.034666480424646734,3.5843302019793026,0.3597795586509235,0.17626648160999295,0.7210078470315625,0.5356849570735347
"frozenset({'Executioner', 'Skeletons', 'Night Witch'})",frozenset({'Magic Archer'}),0.1856339247079186,0.38035482475119,0.1099091302466464,0.5920745920745919,1.556637522507829,1.0,0.039302371346490436,1.5190158867527965,0.4391018936129262,0.240986717267552,0.3416790379080879,0.4405196623626656
"frozenset({'Magic Archer', 'Executioner'})","frozenset({'Skeletons', 'Night Witch'})",0.2185201211596711,0.2146257031588057,0.1099091302466464,0.5029702970297028,2.3434765250718614,1.0,0.06300909558840459,1.5801355374693344,0.7335870806846818,0.34002677376171325,0.3671428961077923,0.5075335356116255
"frozenset({'Magic Archer', 'Night Witch'})","frozenset({'Executioner', 'Skeletons'})",0.1696235395932497,0.3431414971873647,0.1099091302466464,0.6479591836734689,1.8883148467457593,1.0,0.051704254912398474,1.8658589355257442,0.5665229183506828,0.27282491944146064,0.46405380333951707,0.4841309159224847
"frozenset({'Skeletons', 'Night Witch'})","frozenset({'Magic Archer', 'Executioner'})",0.2146257031588057,0.2185201211596711,0.1099091302466464,0.5120967741935482,2.3434765250718614,1.0,0.06300909558840459,1.6017108260529047,0.7299494587969891,0.34002677376171325,0.3756675776086876,0.5075335356116255
"frozenset({'Magic Archer', 'Executioner', 'The Log'})",frozenset({'Night Witch'}),0.149286023366508,0.398096062310688,0.1099091302466464,0.7362318840579706,1.8493824826717065,1.0,0.05047895218641821,2.2819435000309047,0.5398747206446596,0.2512363996043519,0.5617770553975341,0.5061594202898547
"frozenset({'Magic Archer', 'Executioner', 'Night Witch'})",frozenset({'The Log'}),0.139766334919948,0.5668541756815232,0.1099091302466464,0.7863777089783281,1.387266324770165,1.0,0.030681999677571598,2.027624655867652,0.32451401321313705,0.1841914430746917,0.5068120733755408,0.4901354193746602
"frozenset({'Magic Archer', 'The Log', 'Night Witch'})",frozenset({'Executioner'}),0.1224578104716573,0.6101254868022501,0.1099091302466464,0.8975265017667838,1.4710523018319415,1.0,0.03519449901988882,3.804637490860778,0.3648992840391987,0.17651146629603878,0.7371628696815066,0.5388341728692074
"frozenset({'Executioner', 'The Log', 'Night Witch'})",frozenset({'Magic Archer'}),0.2003461704889658,0.38035482475119,0.1099091302466464,0.5485961123110148,1.44232720768004,1.0,0.03370649768074378,1.372706775790425,0.3835110099873873,0.23345588235294096,0.2715123013622592,0.41878042248087705
"frozenset({'Magic Archer', 'Executioner'})","frozenset({'The Log', 'Night Witch'})",0.2185201211596711,0.237559498052791,0.1099091302466464,0.5029702970297028,2.1172392649100966,1.0,0.05799759994951987,1.5339938385790455,0.6752404495949632,0.3174999999999998,0.3481068992256771,0.482814838860935
"frozenset({'Magic Archer', 'Night Witch'})","frozenset({'Executioner', 'The Log'})",0.1696235395932497,0.3504976200778883,0.1099091302466464,0.6479591836734689,1.8486835474930703,1.0,0.05045648331002493,1.8449632820975903,0.5528510994489417,0.2679324894514766,0.45798379311751286,0.4807697152935245
"frozenset({'Magic Archer', 'Executioner', 'Tornado'})",frozenset({'Night Witch'}),0.2051060147122458,0.398096062310688,0.1389009086975335,0.6772151898734174,1.7011351128233345,1.0,0.0572490118843504,1.864722003037475,0.5185058939046289,0.2991612301957128,0.4637270336430393,0.5130641166758392
"frozenset({'Magic Archer', 'Executioner', 'Night Witch'})",frozenset({'Tornado'}),0.139766334919948,0.6603202077022934,0.1389009086975335,0.993808049535604,1.5050395822259377,1.0,0.046610373393405125,54.858286456081935,0.3900866256730415,0.21007853403141352,0.9817712133462175,0.6020809579263865
"frozenset({'Magic Archer', 'Tornado', 'Night Witch'})",frozenset({'Executioner'}),0.1497187364777152,0.6101254868022501,0.1389009086975335,0.9277456647398846,1.5205817242651585,1.0,0.047553691720649716,5.395863262656876,0.4026396518513236,0.22369337979094073,0.8146728426347096,0.5777026196039848
"frozenset({'Magic Archer', 'Executioner'})","frozenset({'Tornado', 'Night Witch'})",0.2185201211596711,0.3474686282994375,0.1389009086975335,0.6356435643564355,1.8293552642935524,1.0,0.0629720219423557,1.790914906026,0.5801292334654646,0.3252279635258357,0.4416261785329725,0.5176972491769724
"frozenset({'Magic Archer', 'Tornado'})","frozenset({'Executioner', 'Night Witch'})",0.2366940718303764,0.3150151449588922,0.1389009086975335,0.5868372943327239,1.8628859714325894,1.0,0.06433869134897702,1.6579058217145393,0.6068320370723574,0.3364779874213835,0.39682942969230894,0.5138856801333949
"frozenset({'Magic Archer', 'Night Witch'})","frozenset({'Executioner', 'Tornado'})",0.1696235395932497,0.5543054954565123,0.1389009086975335,0.8188775510204078,1.4773036849400176,1.0,0.044877648542209894,2.460735856071082,0.3890899173537617,0.23742603550295846,0.5936174955419053,0.5347315155570422
"frozenset({'Magic Archer', 'Executioner', 'Tornado'})",frozenset({'Rocket'}),0.2051060147122458,0.3089571614019905,0.1120726958026828,0.5464135021097045,1.7685736741954161,1.0,0.04870372371071244,1.5235083976532857,0.5467051155673908,0.278794402583423,0.34362029015374274,0.45457930007446007
"frozenset({'Magic Archer', 'Executioner', 'Rocket'})",frozenset({'Tornado'}),0.1133708351363046,0.6603202077022934,0.1120726958026828,0.9885496183206107,1.4970761257791163,1.0,0.037211642398095685,29.66536852733314,0.3744872251460832,0.16939175931981681,0.9662906597948171,0.5791371944814062
"frozenset({'Magic Archer', 'Rocket', 'Tornado'})",frozenset({'Executioner'}),0.1198615318044136,0.6101254868022501,0.1120726958026828,0.9350180505415167,1.5325012161712377,1.0,0.03894212036165157,5.999735564209856,0.3947923903676119,0.1813725490196078,0.8333259875709711,0.5593529969019639
"frozenset({'Executioner', 'Tornado', 'Rocket'})",frozenset({'Magic Archer'}),0.2176546949372566,0.38035482475119,0.1120726958026828,0.514910536779324,1.3537636524425685,1.0,0.029286682453548846,1.2773832915989811,0.3340195441965351,0.2306322350845948,0.21714961626886709,0.40478177578442875
"frozenset({'Magic Archer', 'Executioner'})","frozenset({'Rocket', 'Tornado'})",0.2185201211596711,0.260060579835569,0.1120726958026828,0.5128712871287129,1.9721223703069142,1.0,0.055244226388159935,1.518981330012348,0.6307674546877204,0.30578512396694213,0.34166406114295644,0.4719098532149387
"frozenset({'Magic Archer', 'Rocket'})","frozenset({'Executioner', 'Tornado'})",0.1315447858070099,0.5543054954565123,0.1120726958026828,0.8519736842105264,1.5370110727638773,1.0,0.03915669813120738,3.0109139862493417,0.4023081377341468,0.19532428355957762,0.6678749361267249,0.5270797382801266
"frozenset({'Executioner', 'Rocket'})","frozenset({'Magic Archer', 'Tornado'})",0.2241453916053656,0.2366940718303764,0.1120726958026828,0.5,2.1124314442413166,1.0,0.05901881038159454,1.5266118563392472,0.6787506971556051,0.3213399503722084,0.34495464852607716,0.48674588665447893
"frozenset({'Magic Archer', 'Executioner', 'Skeletons'})",frozenset({'The Log'}),0.1609692773691043,0.5668541756815232,0.133275638251839,0.8279569892473115,1.4606172535500281,1.0,0.04202953121872491,2.517660103851142,0.37585982867055545,0.22416302765647736,0.6028057963541827,0.5315357465320527
"frozenset({'Magic Archer', 'Executioner', 'The Log'})",frozenset({'Skeletons'}),0.149286023366508,0.5097360450021635,0.133275638251839,0.8927536231884056,1.751403754828867,1.0,0.057179171126894635,4.571380120925762,0.5043168936861713,0.2534979423868312,0.7812476815431644,0.5771068625279888
"frozenset({'Magic Archer', 'Skeletons', 'The Log'})",frozenset({'Executioner'}),0.194288186932064,0.6101254868022501,0.133275638251839,0.685968819599109,1.124307760350029,1.0,0.014735463619986872,1.2415152937999268,0.13722501987808097,0.19858156028368787,0.19453267712934633,0.4522042679555829
"frozenset({'Executioner', 'Skeletons', 'The Log'})",frozenset({'Magic Archer'}),0.2596278667243617,0.38035482475119,0.133275638251839,0.5133333333333332,1.3496169890026541,1.0,0.03452492650336908,1.2732435107852258,0.3498903200831895,0.2630230572160545,0.21460428305400348,0.43186575654152437
"frozenset({'Magic Archer', 'Executioner'})","frozenset({'Skeletons', 'The Log'})",0.2185201211596711,0.393336218087408,0.133275638251839,0.6099009900990099,1.55058436536723,1.0,0.047323760218891786,1.555153349572888,0.45437107189598885,0.27848101265822783,0.35697659637575746,0.4743674367436743
"frozenset({'Magic Archer', 'Skeletons'})","frozenset({'Executioner', 'The Log'})",0.2431847684984855,0.3504976200778883,0.133275638251839,0.5480427046263344,1.563613198014147,1.0,0.0480399556539276,1.4370879429772705,0.4762795809107986,0.28947368421052627,0.3041483613534037,0.46414480910329065
"frozenset({'Magic Archer', 'The Log'})","frozenset({'Executioner', 'Skeletons'})",0.2371267849415837,0.3431414971873647,0.133275638251839,0.5620437956204378,1.6379359541977707,1.0,0.05190759824375772,1.4998269147555168,0.5105376755972332,0.29816069699903186,0.33325639768038995,0.4752211411897902
"frozenset({'Magic Archer', 'Executioner', 'Skeletons'})",frozenset({'Tornado'}),0.1609692773691043,0.6603202077022934,0.1549112938122025,0.9623655913978494,1.4574225961470708,1.0,0.04862002714614748,9.025777338196185,0.3740711822312369,0.23246753246753246,0.88920621875214,0.5984829267605236
"frozenset({'Magic Archer', 'Executioner', 'Tornado'})",frozenset({'Skeletons'}),0.2051060147122458,0.5097360450021635,0.1549112938122025,0.7552742616033754,1.4816967899536508,1.0,0.050361365066626765,2.0033199540428828,0.408982948273083,0.27666151468315303,0.5008286130321277,0.5295895926013482
"frozenset({'Magic Archer', 'Skeletons', 'Tornado'})",frozenset({'Executioner'}),0.1704889658156642,0.6101254868022501,0.1549112938122025,0.9086294416243655,1.4892500990027722,1.0,0.05089163054950821,4.266959949997599,0.3960418834130378,0.24757952973720607,0.7656411094272018,0.5812650754221118
"frozenset({'Magic Archer', 'Executioner'})","frozenset({'Skeletons', 'Tornado'})",0.2185201211596711,0.3699697100822154,0.1549112938122025,0.708910891089109,1.9161322448034284,1.0,0.07406546793962841,2.164389771486267,0.6118076306786197,0.3572854291417167,0.5379760091393757,0.5638121706907534
"frozenset({'Magic Archer', 'Skeletons'})","frozenset({'Executioner', 'Tornado'})",0.2431847684984855,0.5543054954565123,0.1549112938122025,0.6370106761565836,1.1492050527696056,1.0,0.020112640222172268,1.2278446644776473,0.17155213992992022,0.24107744107744108,0.18556473067753854,0.45823992043582495
"frozenset({'Magic Archer', 'Tornado'})","frozenset({'Executioner', 'Skeletons'})",0.2366940718303764,0.3431414971873647,0.1549112938122025,0.6544789762340038,1.9073151501598777,1.0,0.0736917356289535,1.9010666721614369,0.6232138106639306,0.364562118126273,0.47397952178971203,0.5529645826945555
"frozenset({'Magic Archer', 'Executioner', 'Tornado'})",frozenset({'The Log'}),0.2051060147122458,0.5668541756815232,0.1453916053656425,0.7088607594936704,1.2505169581602078,1.0,0.029126404468610034,1.4877617443982443,0.252021930165642,0.23204419889502748,0.3278493658240483,0.48267465455599545
"frozenset({'Magic Archer', 'Executioner', 'The Log'})",frozenset({'Tornado'}),0.149286023366508,0.6603202077022934,0.1453916053656425,0.9739130434782602,1.4749102512963692,1.0,0.0468150274092205,13.021058704745107,0.3784969481180056,0.2188925081433223,0.9232013292716681,0.5970482648583961
"frozenset({'Magic Archer', 'Tornado', 'The Log'})",frozenset({'Executioner'}),0.1622674167027261,0.6101254868022501,0.1453916053656425,0.8959999999999995,1.4685503546099283,1.0,0.04638811875774816,3.748793396132191,0.3808570690672958,0.23188405797101438,0.7332475027746934,0.5671489361702124
"frozenset({'Magic Archer', 'Executioner'})","frozenset({'Tornado', 'The Log'})",0.2185201211596711,0.3894418000865426,0.1453916053656425,0.665346534653465,1.7084620462046198,1.0,0.060290736026090794,1.8244490589129922,0.5306320202499601,0.31431244153414384,0.45188932784135916,0.5193399339933991
"frozenset({'Magic Archer', 'Tornado'})","frozenset({'Executioner', 'The Log'})",0.2366940718303764,0.3504976200778883,0.1453916053656425,0.6142595978062155,1.7525357167039064,1.0,0.06243089650255082,1.6837810512672744,0.5625506154842888,0.3290891283055826,0.40609855465034256,0.5145372063105151
"frozenset({'Magic Archer', 'The Log'})","frozenset({'Executioner', 'Tornado'})",0.2371267849415837,0.5543054954565123,0.1453916053656425,0.6131386861313866,1.1061385664712213,1.0,0.0139509253525881,1.1520782475935427,0.1257799205899031,0.2250502344273274,0.13200340160158677,0.43771688404929976
"frozenset({'Executioner', 'Skeletons', 'Miner'})",frozenset({'Tornado'}),0.1423626135871916,0.6603202077022934,0.1311120726958027,0.9209726443769003,1.3947364227752401,1.0,0.03710716212286699,4.298255833305628,0.3299980351213734,0.19523195876288665,0.7673474919172186,0.5597654833942168
"frozenset({'Executioner', 'Miner', 'Tornado'})",frozenset({'Skeletons'}),0.1960190393768931,0.5097360450021635,0.1311120726958027,0.6688741721854305,1.3121971238714178,1.0,0.031194102818701844,1.4805971440934667,0.2959266324910211,0.22816265060240967,0.3245968331160901,0.46304489593991394
"frozenset({'Skeletons', 'Tornado', 'Miner'})",frozenset({'Executioner'}),0.1497187364777152,0.6101254868022501,0.1311120726958027,0.8757225433526017,1.435315459353094,1.0,0.03976485571891891,3.13712980387028,0.35669261582646866,0.20853406744666214,0.6812372893317009,0.5453080801869391
"frozenset({'Executioner', 'Miner'})","frozenset({'Skeletons', 'Tornado'})",0.2315015144958892,0.3699697100822154,0.1311120726958027,0.5663551401869159,1.5308148876865064,1.0,0.04546352449416477,1.4528715737328222,0.45120863437695147,0.27874885004599825,0.31170791824997446,0.46037055254959836
"frozenset({'Skeletons', 'Miner'})","frozenset({'Executioner', 'Tornado'})",0.2340977931631328,0.5543054954565123,0.1311120726958027,0.5600739371534197,1.0104066110550765,1.0,0.0013503794712362294,1.01311229814297,0.01344744643955963,0.19947333772218567,0.012942591030633933,0.3983039474994265
"frozenset({'Miner', 'Tornado'})","frozenset({'Executioner', 'Skeletons'})",0.2358286456079619,0.3431414971873647,0.1311120726958027,0.5559633027522937,1.6202158797737087,1.0,0.05018947816221821,1.479288776995398,0.5009325394600618,0.29275362318840586,0.3239994681558306,0.4690283096359199
"frozenset({'Executioner', 'Miner', 'Tornado'})",frozenset({'The Log'}),0.1960190393768931,0.5668541756815232,0.11726525313717,0.5982339955849887,1.0553578349594723,1.0,0.006151042153297218,1.0781047165729114,0.06524295059958071,0.18163538873994625,0.07244631747942935,0.40255211229631105
"frozenset({'Executioner', 'Miner', 'The Log'})",frozenset({'Tornado'}),0.1289485071397663,0.6603202077022934,0.11726525313717,0.9093959731543622,1.3772045176669272,1.0,0.03211794811973885,3.7490584483228253,0.3144377047347222,0.17450096587250474,0.7332663617321413,0.5434922198668272
"frozenset({'Miner', 'Tornado', 'The Log'})",frozenset({'Executioner'}),0.1410644742535698,0.6101254868022501,0.11726525313717,0.8312883435582823,1.3624874907540359,1.0,0.031198222112707244,2.3108925691357554,0.3097418833130397,0.18498293515358352,0.5672667724341736,0.5117434625592829
"frozenset({'Executioner', 'Miner'})","frozenset({'Tornado', 'The Log'})",0.2315015144958892,0.3894418000865426,0.11726525313717,0.5065420560747661,1.3006874350986495,1.0,0.027108886609130065,1.2373054430064376,0.3008148831488311,0.23281786941580743,0.1917921272776644,0.40382658359293855
"frozenset({'Miner', 'The Log'})","frozenset({'Executioner', 'Tornado'})",0.2224145391605365,0.5543054954565123,0.11726525313717,0.527237354085603,0.9511674670506078,1.0,-0.0060203481889430505,0.9427447544664717,-0.061935123473437076,0.17782152230971118,-0.06073249971667124,0.36939541396707937
"frozenset({'Executioner', 'Miner', 'Tornado'})",frozenset({'Valkyrie'}),0.1960190393768931,0.3942016443098226,0.1099091302466464,0.5607064017660041,1.422384735983793,1.0,0.03263810260824328,1.379028417726885,0.3693561784324855,0.22882882882882868,0.274851781772311,0.41976044566895143
"frozenset({'Executioner', 'Miner', 'Valkyrie'})",frozenset({'Tornado'}),0.1198615318044136,0.6603202077022934,0.1099091302466464,0.9169675090252708,1.3886709786090439,1.0,0.030762138670040975,4.090926194194121,0.3180033911690242,0.16397675919948343,0.7555565775253513,0.5417078698468424
"frozenset({'Miner', 'Tornado', 'Valkyrie'})",frozenset({'Executioner'}),0.1354392038078753,0.6101254868022501,0.1099091302466464,0.8115015974440895,1.330056873541341,1.0,0.027274220091257323,2.068317332727046,0.28702718466497995,0.1729067392784206,0.5165151961079808,0.4958217207078603
"frozenset({'Miner', 'Valkyrie'})","frozenset({'Executioner', 'Tornado'})",0.2081350064906966,0.5543054954565123,0.1099091302466464,0.5280665280665279,0.9526633461059687,1.0,-0.005461247648023582,0.9444011307727643,-0.059044063912613395,0.16843501326259935,-0.05887209091092624,0.3631745598958712
"frozenset({'Executioner', 'Miner', 'Tornado'})",frozenset({'Zap'}),0.1960190393768931,0.4859368238857637,0.1254868022501081,0.6401766004415008,1.3174070557616282,1.0,0.03023393283416223,1.4286541029432445,0.2996752162132063,0.2255054432348366,0.3000405080979028,0.44920673299011815
"frozenset({'Executioner', 'Miner', 'Zap'})",frozenset({'Tornado'}),0.1562094331458243,0.6603202077022934,0.1254868022501081,0.8033240997229913,1.2165674930929442,1.0,0.022338556910199897,1.7271042960488996,0.21097082228116673,0.1815904821540387,0.4209961712864115,0.49668170910133835
"frozenset({'Executioner', 'Tornado', 'Zap'})",frozenset({'Miner'}),0.2276070964950238,0.3989614885331025,0.1254868022501081,0.5513307984790872,1.3819148321964976,1.0,0.03468033623175591,1.339602784032152,0.3578054670143916,0.2504317789291881,0.2535100614004108,0.43293221051937003
"frozenset({'Miner', 'Tornado', 'Zap'})",frozenset({'Executioner'}),0.1423626135871916,0.6101254868022501,0.1254868022501081,0.8814589665653496,1.4447174976826405,1.0,0.03862774333278221,3.2889414062066615,0.35891993458366683,0.20013802622498264,0.6959508010349866,0.5435663627152989
"frozenset({'Executioner', 'Miner'})","frozenset({'Tornado', 'Zap'})",0.2315015144958892,0.2669839896148853,0.1254868022501081,0.5420560747663549,2.0302943092140135,1.0,0.0636796043081074,1.6006676145144332,0.6603273532152839,0.33642691415313203,0.3752606781493779,0.5060361411108921
"frozenset({'Miner', 'Tornado'})","frozenset({'Executioner', 'Zap'})",0.2358286456079619,0.2682821289485071,0.1254868022501081,0.532110091743119,1.9833974548683033,1.0,0.062218191139361084,1.5638676067571113,0.6488264927558868,0.33142857142857124,0.3605596818559125,0.49992601361349487
"frozenset({'Executioner', 'Tornado', 'Poison'})",frozenset({'Night Witch'}),0.1968844655993076,0.398096062310688,0.1077455646906101,0.5472527472527472,1.3746751075011943,1.0,0.02936663420538163,1.3294480177118297,0.3393725765129484,0.22113676731793958,0.2478081228620408,0.4089524605828953
"frozenset({'Executioner', 'Poison', 'Night Witch'})",frozenset({'Tornado'}),0.1142362613587191,0.6603202077022934,0.1077455646906101,0.9431818181818185,1.4283703681639466,1.0,0.032313052863087235,5.978364344439665,0.3385795257238042,0.1615833874107722,0.8327301679212515,0.5531767544382225
"frozenset({'Tornado', 'Night Witch', 'Poison'})",frozenset({'Executioner'}),0.1263522284725227,0.6101254868022501,0.1077455646906101,0.8527397260273972,1.3976464587583795,1.0,0.03065484978526306,2.6475199500870454,0.32565924918097344,0.1713695801789401,0.6222880209204384,0.5146677353541241
"frozenset({'Executioner', 'Poison'})","frozenset({'Tornado', 'Night Witch'})",0.2154911293812202,0.3474686282994375,0.1077455646906101,0.5,1.4389788293897883,1.0,0.0328691575538209,1.305062743401125,0.388858246001103,0.23669201520912544,0.23375331564986737,0.4050435865504358
"frozenset({'Poison', 'Night Witch'})","frozenset({'Executioner', 'Tornado'})",0.1549112938122025,0.5543054954565123,0.1077455646906101,0.6955307262569831,1.254778695066267,1.0,0.021877383222227834,1.4638406662987937,0.2402667505660119,0.179136690647482,0.31686554211639606,0.44495505867884283
"frozenset({'Executioner', 'Skeletons', 'Night Witch'})",frozenset({'Rocket'}),0.1856339247079186,0.3089571614019905,0.1133708351363046,0.6107226107226107,1.9767226237814473,1.0,0.05601790469863525,1.775193878793689,0.606744489782674,0.2973893303064698,0.43668124820285115,0.4888346947170476
"frozenset({'Executioner', 'Skeletons', 'Rocket'})",frozenset({'Night Witch'}),0.1657291215923842,0.398096062310688,0.1133708351363046,0.6840731070496083,1.718361902599614,1.0,0.04739472442016722,1.9052000672314586,0.5010967343448101,0.2516810758885686,0.4751207407560351,0.4844278578726302
"frozenset({'Executioner', 'Night Witch', 'Rocket'})",frozenset({'Skeletons'}),0.1479878840328862,0.5097360450021635,0.1133708351363046,0.7660818713450289,1.5028991550750102,1.0,0.037936076421142356,2.095878407615748,0.3927401439875317,0.20826709062003176,0.5228730844469214,0.4942463686096961
